ω [rad · s⁻¹],Re(Z) raw,-Im(Z) raw,Re(Z) fit,-Im(Z) fit
9070.512495276142,0.19558941600000002,0.06666390400000001,0.035859532147186415,0.06592969972303085
7178.175417023392,0.19837056000000003,0.07983786000000001,0.03851901614104133,0.08134415380449166
5684.454610232402,0.201790604,0.09630694,0.04185040253712062,0.10028977155751632
4499.654965705355,0.205532668,0.117204812,0.04605805320136236,0.12367619477282266
3562.5399939518006,0.210577608,0.143060928,0.05138133641917518,0.1524581567952978
2821.1145144310894,0.21677522400000002,0.1749086,0.05814873356221184,0.18786070415461997
2232.675109530387,0.22449955600000002,0.21449498,0.06683140702331364,0.2315326700875171
1767.7761339624217,0.234311952,0.263158144,0.07799274025686236,0.28512437756120007
1399.8323625510138,0.247244552,0.322620332,0.09245736836416074,0.35089951429060057
1107.7121864710566,0.264033904,0.395924468,0.11141397557561813,0.43180833224802645
877.1187830427414,0.285199096,0.48546808,0.1363081847266135,0.530577282388714
694.4858127100707,0.31385238800000004,0.5950040400000001,0.16934234034013088,0.6511718406488445
549.4860624561613,0.351032928,0.72929736,0.21364538327587337,0.7983578523564593
435.22678375125736,0.40014352000000003,0.89136928,0.272965668006862,0.9757379117242447
344.58249259864004,0.46609268,1.08763588,0.35324504329816286,1.1893984445002956
272.70758392304185,0.5555137200000001,1.3256078,0.4621726932751275,1.444481999288936
215.97210449287252,0.6762758,1.60680296,0.6090607776530896,1.743807784013467
171.03594441476184,0.8380094800000001,1.93897864,0.8064747018904851,2.0901038660132945
135.41330593518637,1.05618652,2.32635228,1.0689728820199527,2.4821637680832906
107.17782098763253,1.34719228,2.7735165999999998,1.411548730089516,2.9130995663601964
84.82864394733026,1.73520204,3.2573774400000004,1.8460485644046336,3.368700152354543
67.15097748380418,2.23144484,3.77423952,2.377136916865366,3.8289053233139225
53.18233499736663,2.85059352,4.2752568,2.997506773421585,4.2714199688182575
42.098940000445374,3.57099732,4.77338,3.690475757882667,4.68129079209721
33.324755718944964,4.3707508,5.1335436,4.425803782222639,5.053602822748899
26.39104019266801,5.2209224,5.5779536,5.171028176932842,5.401264555415093
20.888267341344626,6.0425448,5.8882520000000005,5.9057420286360545,5.755973285469782
16.544454409308806,6.833183600000001,6.212784,6.616039353724764,6.1567544742225255
13.096930321519785,7.5467904,6.607787999999999,7.310889890997314,6.650655381301216
10.3669158365212,8.2123068,7.1099268,8.007291367860754,7.280976961823895
8.201749657541566,8.891254000000002,7.8651808,8.735322842549998,8.090104801419509
6.493061289358244,9.6193496,8.815203200000001,9.528188009427117,9.110835892371444
5.1411384661018875,10.4270604,10.0732012,10.431692902640616,10.37812148370711
4.070264092432001,11.3607872,11.6325184,11.499924523652835,11.924079645689533
3.2253994756769875,12.647842800000001,13.577219600000001,12.79074368777233,13.766626907055748
2.553440390257629,14.2033672,15.886366400000002,14.391390019753592,15.939105342409775
2.020058150593325,16.2378956,18.5285196,16.395593900340664,18.44701248290569
1.5987283527416694,18.855207200000002,21.4025468,18.901819607482842,21.260760114101842
1.265660532351117,22.1853008,24.6494764,22.026011480640555,24.327131010576434
1.0021292892417988,26.153806799999998,27.8976408,25.884882611129335,27.547566691459565
0.7938940352424042,30.780347600000002,31.2587052,30.564626924643846,30.760061828429524
0.6286381563545348,35.7423828,33.1249884,36.13237360832122,33.76452108954761
