ω [rad · s⁻¹],Re(Z) raw,-Im(Z) raw,Re(Z) fit,-Im(Z) fit
9070.512495276142,0.193294876,0.0297173692,0.028850162736440865,0.023884328577003757
7178.175417023392,0.195018892,0.03529639800000001,0.029771076290390948,0.02947661657915578
5684.454610232402,0.196873444,0.042008816000000004,0.030913795134673152,0.03635441666652399
4499.654965705355,0.19909468000000002,0.050399228000000004,0.03234091855754278,0.0448512731498095
3562.5399939518006,0.201670656,0.060908508,0.03412253275802922,0.05531930657269588
2821.1145144310894,0.204649628,0.07339318,0.03635240029664527,0.06821233109478084
2232.675109530387,0.20845555200000002,0.08887785200000001,0.039162018985359016,0.08414413512438534
1767.7761339624217,0.213128328,0.10784088800000001,0.04269964220754063,0.10373808212256123
1399.8323625510138,0.218745576,0.13112422,0.04717860456304235,0.1278560970120695
1107.7121864710566,0.225906508,0.15935906800000002,0.052898910514558306,0.15763655267541665
877.1187830427414,0.23439500400000002,0.193837404,0.060204214371256295,0.1941753369670666
694.4858127100707,0.24513266,0.23572409200000002,0.06961820395707581,0.23909130318376637
549.4860624561613,0.25857122800000004,0.286909516,0.08187273463233163,0.29441522023950795
435.22678375125736,0.275124236,0.34887725999999997,0.0978145031169152,0.3619214399463524
344.58249259864004,0.296817932,0.42442364,0.11883339845871016,0.4446246187873828
272.70758392304185,0.323949524,0.51643768,0.14675778710668916,0.5456868383512659
215.97210449287252,0.359144684,0.6274066800000001,0.18391862051503202,0.6681244974701809
171.03594441476184,0.4049864,0.76267464,0.2337604394359161,0.8160938579592258
135.41330593518637,0.46432304,0.925644,0.3009032956056786,0.9938579772490138
107.17782098763253,0.54533644,1.11984424,0.39141310383067496,1.2054445843724155
84.82864394733026,0.6517075999999999,1.3500572400000002,0.5128218994007375,1.453778941019785
67.15097748380418,0.78926624,1.62370324,0.6740577241750193,1.7401030712560648
53.18233499736663,0.97457916,1.93500648,0.8845339179152972,2.0627017430868713
42.098940000445374,1.21428284,2.29028368,1.1542089578631614,2.4182607072277924
33.324755718944964,1.51947192,2.6719440800000003,1.4887805825834823,2.7981203630469094
26.39104019266801,1.89741356,3.094812,1.887803126021005,3.1917407791061927
20.888267341344626,2.343218,3.52688624,2.34622021251937,3.5930442197069543
16.544454409308806,2.84941332,3.9683149600000003,2.848450721982963,3.998733074683196
13.096930321519785,3.3947360800000004,4.4072464,3.38163661629254,4.420166123553234
10.3669158365212,3.97016504,4.8815328000000004,3.9324710483491834,4.877000264565433
8.201749657541566,4.5669336000000005,5.4092324,4.497446775752193,5.399678730985197
6.493061289358244,5.0850988,5.965414399999999,5.079395147236563,6.019993647017888
5.1411384661018875,5.7108016,6.7547916,5.69550481970529,6.774746155297243
4.070264092432001,6.4089532,7.7017536,6.3720284620384655,7.700131160835598
3.2253994756769875,7.1982108,8.901256,7.14003030341364,8.82473064675916
2.553440390257629,8.0894312,10.2841084,8.049595543849701,10.188906332648575
2.020058150593325,9.166620000000002,11.958630800000002,9.156127934169266,11.821089476072023
1.5987283527416694,10.555457200000001,13.9388388,10.522444238104873,13.73457591689063
1.265660532351117,12.2690272,16.0519344,12.22954388238139,15.936925372966197
1.0021292892417988,14.3595644,18.392502,14.373139293744458,18.416587331354098
0.7938940352424042,17.0914432,21.007758000000003,17.053482348534935,21.125539006269648
0.6286381563545348,20.1791932,23.922601600000004,20.38904037816259,23.99010494981385
