ω [rad · s⁻¹],Re(Z) raw,-Im(Z) raw,Re(Z) fit,-Im(Z) fit
9070.512495276142,0.194386048,0.0289290104,0.02899979563323756,0.02476487552157973
7178.175417023392,0.195991396,0.034722164,0.029958567172567795,0.03056261655529814
5684.454610232402,0.197834,0.041545948000000006,0.03114931255041811,0.037692712431791064
4499.654965705355,0.19991966400000002,0.050237524,0.03263799878539103,0.04650065936133376
3562.5399939518006,0.202437288,0.060811776000000005,0.03449884321503791,0.05735102773109318
2821.1145144310894,0.20553599600000003,0.073781556,0.036831423355906966,0.07071351986222636
2232.675109530387,0.209119004,0.089644776,0.039775766458742104,0.08722318440808845
1767.7761339624217,0.213758836,0.10916289600000001,0.04349088091117726,0.10752428024158411
1399.8323625510138,0.21917,0.13290306000000002,0.04820612908051282,0.13250713212343068
1107.7121864710566,0.226222688,0.162009904,0.054245210741239336,0.16334654816245514
877.1187830427414,0.23445958,0.19737522799999999,0.061982212011496216,0.20117036458409665
694.4858127100707,0.24502548400000002,0.240494688,0.07198774782929745,0.24764303308393384
549.4860624561613,0.258311156,0.293131804,0.08506240516706262,0.30484691777267153
435.22678375125736,0.275241972,0.357246216,0.10214023145509118,0.3745861799553169
344.58249259864004,0.296865816,0.43510636,0.12475079960682461,0.4599249017826844
272.70758392304185,0.324934876,0.5305766,0.15491326083146092,0.5640415320386286
215.97210449287252,0.36057666,0.64487,0.19520610261744573,0.6899052943205921
171.03594441476184,0.40779487999999997,0.7845434400000001,0.24942576973030908,0.8415616462377734
135.41330593518637,0.4709194,0.95167504,0.32264190853626634,1.0230067770590106
107.17782098763253,0.5531884800000001,1.1534381200000001,0.4214523620216113,1.2377517139975118
84.82864394733026,0.6644502,1.39049208,0.55392267289568,1.4878337426919934
67.15097748380418,0.8129535600000001,1.66751208,0.729365754735184,1.7731279565881097
53.18233499736663,1.0057175999999999,1.98555152,0.9571429248484601,2.0900355641133044
42.098940000445374,1.2591588,2.34175368,1.2464808926873627,2.4329101020625945
33.324755718944964,1.5802883200000002,2.7269621600000002,1.6011373614875888,2.7907962458360847
26.39104019266801,1.98080188,3.1264172400000003,2.0176170230237855,3.151636231897401
20.888267341344626,2.45101392,3.5317395200000004,2.487360164012964,3.5089917464043903
16.544454409308806,2.9757736799999996,3.92433812,2.991617061481994,3.8611301511529574
13.096930321519785,3.53823632,4.3162032,3.5158004228119526,4.221346290772503
10.3669158365212,4.1185592,4.717194800000001,4.046414336995909,4.611350459982301
8.201749657541566,4.680586,5.153518,4.580694846166184,5.062221592015512
6.493061289358244,5.2517612,5.670074400000001,5.122451556184077,5.605421870535927
5.1411384661018875,5.653918,6.1961607999999995,5.688807457404147,6.275784027914559
4.070264092432001,6.1934272,6.977070800000001,6.3046261086060325,7.107044456636055
3.2253994756769875,6.9884928,8.0748668,6.998494274066286,8.125978265261558
2.553440390257629,7.70048,9.3278172,7.815553850648572,9.370471712696693
2.020058150593325,8.6546112,10.8198076,8.80520534713096,10.868619292961352
1.5987283527416694,10.037450000000002,12.6058056,10.023395753036045,12.63611094708634
1.265660532351117,11.5847052,14.627696400000001,11.54276098507555,14.68548791500467
1.0021292892417988,13.599502000000001,17.0207264,13.450400961966114,17.01459964982619
0.7938940352424042,15.8602296,19.6067928,15.840273650455151,19.59088106289182
0.6286381563545348,18.8280196,22.425798800000003,18.82749316669921,22.361783052082618
