ω [rad · s⁻¹],Re(Z) raw,-Im(Z) raw,Re(Z) fit,-Im(Z) fit
9070.512495276142,0.19472754,0.044308216000000004,0.030658405329365316,0.03492633021230186
7178.175417023392,0.19725689600000001,0.052492452,0.032019410596180686,0.043101308347303885
5684.454610232402,0.200132216,0.06255984,0.03371205987121668,0.05315403300369033
4499.654965705355,0.20359786800000002,0.075171632,0.03583176373019674,0.06557093853396335
3562.5399939518006,0.207850648,0.09041024,0.03848664929132189,0.08086490157746073
2821.1145144310894,0.212903108,0.108954184,0.041822401835814066,0.09969629935762289
2232.675109530387,0.219075392,0.13174878,0.04604466271107341,0.12295738715471667
1767.7761339624217,0.226553056,0.15913994,0.05138932546168093,0.15155157995075094
1399.8323625510138,0.235648268,0.192282792,0.05819769857050847,0.1867260160599318
1107.7121864710566,0.24663352800000002,0.232593932,0.06695364664297146,0.2301234541651234
877.1187830427414,0.25977398799999996,0.281119844,0.07822260892700006,0.28331266131237604
694.4858127100707,0.27607293600000005,0.340270356,0.09286728294830143,0.3486043003591231
549.4860624561613,0.296196104,0.41232468,0.1121023508441375,0.42887387544614053
435.22678375125736,0.321070344,0.49921568000000005,0.13735572303913943,0.5265711827678943
344.58249259864004,0.35223306400000004,0.60628724,0.17095227188055784,0.6458534122726098
272.70758392304185,0.391536744,0.7350354800000001,0.2159569353621298,0.7909372926614905
215.97210449287252,0.4429576,0.89174592,0.2762571788258579,0.9655948391810295
171.03594441476184,0.5087486400000001,1.0821566,0.3574989583783676,1.1748544891130641
135.41330593518637,0.5970101200000001,1.31108996,0.46706585033671116,1.4233069633454674
107.17782098763253,0.71429016,1.58621752,0.6142556319457257,1.7143663208043702
84.82864394733026,0.87167976,1.91022632,0.8098477514879201,2.0488337395155956
67.15097748380418,1.08143968,2.28757568,1.0652982603595091,2.4240674646194713
53.18233499736663,1.36270276,2.7126140000000003,1.3904873729290292,2.832735014713198
42.098940000445374,1.7282224000000002,3.1801206000000004,1.7931711331465094,3.2656771277008123
33.324755718944964,2.18677612,3.67512352,2.271977276467967,3.7093555422568665
26.39104019266801,2.7441796800000002,4.175654400000001,2.8159820341977126,4.152871434881762
20.888267341344626,3.3731501600000002,4.673104,3.4102516842164645,4.596591696554152
16.544454409308806,4.0567464,5.1308495999999995,4.031750658832347,5.049252637315314
13.096930321519785,4.7499912,5.6200216,4.668047689150053,5.53768935375518
10.3669158365212,5.450418399999999,6.1321816,5.3118327127154075,6.095796141406885
8.201749657541566,6.1173096,6.746918,5.970222975071763,6.765263452015477
6.493061289358244,6.812365600000001,7.5217,6.657596346066732,7.584388885985496
5.1411384661018875,7.4987432,8.4833868,7.403360388834604,8.59499111551779
4.070264092432001,8.3005156,9.6738156,8.245952534207852,9.83731198643239
3.2253994756769875,9.241929599999999,11.2505792,9.228295111934507,11.341556719500124
2.553440390257629,10.3948868,13.1006348,10.416976674313473,13.153851647759872
2.020058150593325,11.749887600000001,15.2800428,11.885575148019413,15.30375742135323
1.5987283527416694,13.5328828,17.920412,13.716678653667595,17.799493844953936
1.265660532351117,15.948202,20.7991152,16.01546704918121,20.639411671135754
1.0021292892417988,18.9424844,23.986833999999998,18.90362548475961,23.793510552612315
0.7938940352424042,22.5724532,27.3398204,22.50318931947411,27.181160275404316
0.6286381563545348,26.9202404,30.3994296,26.951839671784644,30.685618666613365
