ω [rad · s⁻¹],Re(Z) raw,-Im(Z) raw,Re(Z) fit,-Im(Z) fit
9070.512495276142,0.19803534,0.124007904,0.04525367459566449,0.12070130364733866
7178.175417023392,0.20268196,0.15101753199999998,0.050310831792320446,0.14888405956810488
5684.454610232402,0.20837069600000002,0.185087752,0.05669329177680242,0.18350211854907356
4499.654965705355,0.21550862,0.22754754800000002,0.06482521704149802,0.22620162563611232
3562.5399939518006,0.225169404,0.28037133599999997,0.07521720604816756,0.278700171884814
2821.1145144310894,0.23774470400000003,0.34566250800000003,0.08857978391391833,0.3431913442001804
2232.675109530387,0.25458146800000003,0.42648152,0.10594372586119932,0.42261186808698187
1767.7761339624217,0.277479644,0.52580488,0.12857711082251513,0.5198542462164615
1399.8323625510138,0.309012968,0.6474228399999999,0.15834636528634738,0.6388485191549319
1107.7121864710566,0.35094174,0.79563764,0.19796233027450116,0.784635524407359
877.1187830427414,0.40773404,0.9750976000000001,0.2507833662489959,0.9616396523442503
694.4858127100707,0.48612544,1.18928504,0.32188281881959546,1.1761612975124185
549.4860624561613,0.58936604,1.4479544800000002,0.4184208847530859,1.4353261647024098
435.22678375125736,0.7287928,1.75112464,0.5488672526394416,1.7432888143941356
344.58249259864004,0.91522468,2.10570044,0.7261783267296674,2.107088862149538
272.70758392304185,1.15930272,2.51656104,0.9662405865045022,2.529863648519421
215.97210449287252,1.4781657600000002,2.97804908,1.2864701320861605,3.0079028839411928
171.03594441476184,1.8973594800000002,3.48085424,1.7075724148092306,3.5337307358030596
135.41330593518637,2.423833,4.0203144,2.2482282263041515,4.090045679886335
107.17782098763253,3.08649904,4.552454,2.919359310016455,4.6495062146597
84.82864394733026,3.86499828,5.0808472,3.7165668168430597,5.177976159308199
67.15097748380418,4.7509816,5.5389588000000005,4.6167923028236775,5.644308934174661
53.18233499736663,5.6926452,5.9154852,5.579753118258714,6.031391929697738
42.098940000445374,6.644254,6.221202000000001,6.563610080580936,6.346666530245448
33.324755718944964,7.5531164,6.449708800000001,7.5268739565197045,6.618974052708139
26.39104019266801,8.4131564,6.734549200000001,8.445297159222553,6.894444043859949
20.888267341344626,9.1547696,7.0619112,9.321672025223382,7.227388851296113
16.544454409308806,9.9698876,7.5965128,10.169427915460547,7.666300420322699
13.096930321519785,10.7211016,8.3122608,11.025879345166866,8.256289584446025
10.3669158365212,11.637350399999999,9.241256799999999,11.93267341585311,9.030577980247937
8.201749657541566,12.6648192,10.4528632,12.943270997051808,10.015789811807764
6.493061289358244,13.9348136,11.8314932,14.111410753195047,11.221206314385372
5.1411384661018875,15.5994416,13.4632948,15.505047334127472,12.650448007981431
4.070264092432001,17.519006,15.1608076,17.19892326140233,14.2907188629644
3.2253994756769875,19.903287199999998,16.839498,19.261046090686733,16.096949088062846
2.553440390257629,22.409150399999998,18.3499708,21.78304181589637,18.017092467681955
2.020058150593325,25.7391016,19.8199708,24.827572509760262,19.94746819082726
1.5987283527416694,29.251986400000003,21.4155744,28.409672585827025,21.741054567135834
1.265660532351117,32.5932032,22.333693200000003,32.504263181461916,23.23691830377341
1.0021292892417988,36.56091000000001,23.662058400000003,37.0212941522015,24.273952860064494
0.7938940352424042,40.546040000000005,24.880822400000003,41.792694526172546,24.72220165670425
0.6286381563545348,45.671652,26.086013599999998,46.630960000886866,24.51784253752234
