ω [rad · s⁻¹],Re(Z) raw,-Im(Z) raw,Re(Z) fit,-Im(Z) fit
9070.512495276142,0.19530175600000002,0.090742768,0.04029188263613366,0.09190976356284328
7178.175417023392,0.198813232,0.10952070000000001,0.04407681784193129,0.11338324757118196
5684.454610232402,0.202803588,0.133226196,0.04883766353740165,0.13976751814118016
4499.654965705355,0.207840988,0.16320044,0.054879988550444604,0.17232298257607712
3562.5399939518006,0.21413906800000002,0.20076960800000002,0.06256745993252666,0.2123685059730963
2821.1145144310894,0.222462708,0.246777284,0.0724033136615648,0.2615923228120955
2232.675109530387,0.233486436,0.304212828,0.08511440612360943,0.3222605609483099
1767.7761339624217,0.247737228,0.375152984,0.10158513450299031,0.39662303659638265
1399.8323625510138,0.267391756,0.46217156000000004,0.12311513943902261,0.48775120250609977
1107.7121864710566,0.293080352,0.56868708,0.15158812076146413,0.5996164840561751
877.1187830427414,0.32825363199999996,0.6989436,0.18932501890034312,0.7357976288534133
694.4858127100707,0.374469728,0.85782044,0.2398499993582842,0.9014467337563755
549.4860624561613,0.43816052000000005,1.0497872400000001,0.3081644952040591,1.1025790181202193
435.22678375125736,0.52325268,1.280739,0.40024849986314875,1.3432507347235139
344.58249259864004,0.63915428,1.5546694399999998,0.525420115485192,1.6303043389520893
272.70758392304185,0.7944009200000001,1.8809586,0.6954666716179392,1.968346759689098
215.97210449287252,1.0030352,2.25645412,0.9240574527305251,2.357569290894166
171.03594441476184,1.2777704,2.6887448800000002,1.2286068447114282,2.796277759634051
135.41330593518637,1.6462172800000001,3.1706836,1.627254331295117,3.275612458950633
107.17782098763253,2.12033472,3.6875962,2.1352170185872597,3.7779194532631224
84.82864394733026,2.7233208,4.20379,2.758627403103321,4.2767802043270375
67.15097748380418,3.44734204,4.7213712,3.4895211740595125,4.742383214712424
53.18233499736663,4.2740735999999995,5.1735488,4.302662777811554,5.149803199543841
42.098940000445374,5.1691224,5.507234,5.1643942177617275,5.491003609766749
33.324755718944964,6.0730648,5.7956728,6.03255309295695,5.776594924593301
26.39104019266801,6.9188604,6.0099808,6.87306575631883,6.03802003786531
20.888267341344626,7.690404000000001,6.2195864,7.673549209017825,6.321603697463932
16.544454409308806,8.3521076,6.5023292,8.43224418255991,6.6749350104886105
13.096930321519785,9.064088,6.9694152,9.17156596460929,7.146338702903909
10.3669158365212,9.7853964,7.6198312,9.919997851421568,7.776073029407078
8.201749657541566,10.640202,8.4666816,10.717466927930541,8.600497513301681
6.493061289358244,11.5665684,9.585321200000001,11.605302025880627,9.644147933229698
5.1411384661018875,12.725391600000002,10.882372,12.637473274769535,10.931433347389245
4.070264092432001,14.0514472,12.4468644,13.876276278618125,12.480287657246244
3.2253994756769875,15.6113408,14.2269708,15.386093705856249,14.289057706535917
2.553440390257629,17.6029492,16.332126,17.261085889597023,16.3632476713122
2.020058150593325,19.8385392,18.7552636,19.594261326621908,18.67010404351877
1.5987283527416694,22.8900392,21.436236400000002,22.46929587864563,21.132592457944337
1.265660532351117,26.33042,24.3038084,25.96798952860119,23.642435726298313
1.0021292892417988,30.818685600000002,26.9102736,30.14352247740448,26.047418048708572
0.7938940352424042,35.3061916,28.638785199999997,34.98369578555701,28.153042065614212
0.6286381563545348,38.221922,28.925236400000003,40.429082765311044,29.761840727748705
