ω [rad · s⁻¹],Re(Z) raw,-Im(Z) raw,Re(Z) fit,-Im(Z) fit
9070.512495276142,0.194054796,0.0362422524,0.029272731266589583,0.026502753596969977
7178.175417023392,0.196076888,0.042794384000000005,0.030294844424026315,0.03270807132393343
5684.454610232402,0.198539308,0.050814832000000004,0.03156320016220854,0.04033979181979261
4499.654965705355,0.201608232,0.060872732,0.033147323542651284,0.04976799981680335
3562.5399939518006,0.205165236,0.07301361199999999,0.035125075093041275,0.06138337764900866
2821.1145144310894,0.20958084,0.08786566800000001,0.03760063289401016,0.075689424072583
2232.675109530387,0.21466258400000002,0.105861184,0.0407201199548372,0.09336710511183643
1767.7761339624217,0.22092646800000001,0.12783376400000002,0.044648334928120426,0.11510794664610348
1399.8323625510138,0.228649948,0.154177368,0.04962243819374797,0.14186807093127318
1107.7121864710566,0.238077896,0.185940444,0.055975975581516096,0.17491015074031804
877.1187830427414,0.248932708,0.22388324,0.06409113511468939,0.21544942236398978
694.4858127100707,0.26224948000000003,0.27035049600000005,0.07455026255025275,0.26528085595063233
549.4860624561613,0.278195528,0.326312288,0.08816713756824818,0.32665555050194206
435.22678375125736,0.297572388,0.39387033200000005,0.10588312326254531,0.40153876118767656
344.58249259864004,0.322326292,0.47612504,0.1292427626353102,0.49326933247757254
272.70758392304185,0.352078276,0.5766570000000001,0.16027646550018937,0.6053457420382932
215.97210449287252,0.390379424,0.69785444,0.20156961193774647,0.7410991073608661
171.03594441476184,0.43857588,0.8467127600000001,0.2569372590007124,0.9051157824509855
135.41330593518637,0.50102284,1.02689636,0.331484462729297,1.1020880904954258
107.17782098763253,0.58355788,1.24412916,0.4318914272512572,1.3364330764568715
84.82864394733026,0.69344832,1.50469616,0.5664115206982806,1.6113362559023998
67.15097748380418,0.83872932,1.8123236,0.7447589971159895,1.9281291899951005
53.18233499736663,1.03551344,2.16978444,0.977062878444259,2.28493139273475
42.098940000445374,1.29583336,2.57203248,1.2739060855680682,2.678250909587771
33.324755718944964,1.63060144,3.0259944,1.6410598635851348,3.0989857370517484
26.39104019266801,2.04932448,3.49949072,2.0775749881967767,3.536385055514298
20.888267341344626,2.5542270400000002,3.99549828,2.5777107136570683,3.9850991213551525
16.544454409308806,3.11955736,4.4970988,3.12475927291456,4.443055954422119
13.096930321519785,3.7499309199999997,5.0138172,3.7056357811856113,4.924344549303985
10.3669158365212,4.3586808,5.4883084,4.30730669277353,5.451718560125037
8.201749657541566,5.0109212,6.0727196,4.927685187010192,6.059377118059312
6.493061289358244,5.643466,6.7822692,5.571557893065938,6.782395584400433
5.1411384661018875,6.2826884000000005,7.5837584,6.259324531788533,7.66146407957259
4.070264092432001,6.9994292,8.690935600000001,7.02136328986153,8.73668192948022
3.2253994756769875,7.8768916,10.003416800000002,7.893421499501763,10.039521311946311
2.553440390257629,8.8825184,11.6459296,8.932972043956035,11.615200849040386
2.020058150593325,10.0927872,13.644232400000002,10.203853378468642,13.494964528549065
1.5987283527416694,11.5928416,15.9546464,11.77847869893061,15.692252131409159
1.265660532351117,13.9398504,18.226230400000002,13.750047426843597,18.213233307271672
1.0021292892417988,16.4800136,20.9269472,16.228210438263414,21.04109061512618
0.7938940352424042,19.377086,24.097031200000004,19.32665560271492,24.116021296963467
0.6286381563545348,22.9061544,27.313576,23.17800448103558,27.34757009594352
