ω [rad · s⁻¹],Re(Z) raw,-Im(Z) raw,Re(Z) fit,-Im(Z) fit
9070.512495276142,0.196401016,0.10916150000000001,0.04290312397085078,0.10732455127998641
7178.175417023392,0.20052234000000002,0.132754652,0.04734639355091054,0.13239485118356367
5684.454610232402,0.20523422400000002,0.16210594,0.05294116305834655,0.16319591091263963
4499.654965705355,0.211426804,0.19926750000000001,0.06005051784747672,0.20119715340165562
3562.5399939518006,0.21961323600000002,0.24512732,0.06910819322940556,0.2479348922702457
2821.1145144310894,0.230237044,0.302510652,0.08071552673942017,0.305374429246567
2232.675109530387,0.24444790800000002,0.37307226400000004,0.09574241486402063,0.37615184569816873
1767.7761339624217,0.26379281600000004,0.46036416,0.11525137299223451,0.4628783879920077
1399.8323625510138,0.289266572,0.56659252,0.14080499973509367,0.5691142113227453
1107.7121864710566,0.324102112,0.69733564,0.17467051469669517,0.6994523560039791
877.1187830427414,0.37087848,0.85579144,0.21964847552664513,0.858001805282714
694.4858127100707,0.43310548,1.0467207200000002,0.27998688727391563,1.0506602549675839
549.4860624561613,0.51846584,1.2767556,0.36170982823395326,1.2842539801865176
435.22678375125736,0.63177892,1.55109044,0.4720094995810211,1.563216995775898
344.58249259864004,0.78484944,1.8719684,0.6220417496879549,1.8950294171724482
272.70758392304185,0.98847364,2.2486088800000004,0.8258226273959501,2.2842875513516865
215.97210449287252,1.26029064,2.67818092,1.0994001512781522,2.730101601933013
171.03594441476184,1.6099978000000001,3.1681081600000005,1.4628844256858753,3.2289183458334088
135.41330593518637,2.0770742,3.68443604,1.936549787246254,3.768466844879935
107.17782098763253,2.6608042000000003,4.230664,2.536220061044736,4.326217536704413
84.82864394733026,3.37155052,4.778376000000001,3.2659552785240806,4.8701844978807305
67.15097748380418,4.2081232,5.2632168,4.112725722947879,5.3660546868137375
53.18233499736663,5.1275048,5.677499200000001,5.043989782821342,5.787339925094779
42.098940000445374,6.0953248,6.001674,6.019362750510769,6.128393750197069
33.324755718944964,7.0120132,6.231350000000001,6.991519175269295,6.405418111161005
26.39104019266801,7.9054584000000006,6.498362,7.924929707639935,6.656840224601484
20.888267341344626,8.7148224,6.7806844,8.809768842154112,6.93514260058726
16.544454409308806,9.460019599999999,7.1706916000000005,9.64829484712562,7.292134586715395
13.096930321519785,10.252479600000001,7.7325664,10.469019750376287,7.778081112438347
10.3669158365212,11.023116400000001,8.481716,11.306505282106412,8.433050130700401
8.201749657541566,12.0250412,9.4872528,12.207498580658703,9.291198526219956
6.493061289358244,13.0423156,10.702378000000001,13.219769443160056,10.372237782894652
5.1411384661018875,14.4161388,12.087716,14.404646006296135,11.692920982076012
4.070264092432001,15.992742,13.7505204,15.831466860067092,13.25930374263844
3.2253994756769875,18.0208556,15.4470832,17.568765895453794,15.05240080512314
2.553440390257629,20.34991,17.3116388,19.71345698668331,17.053499393506268
2.020058150593325,23.056109199999998,19.3315488,22.351123247562427,19.198260916574196
1.5987283527416694,26.2075568,21.3665196,25.542543185897447,21.374786822435464
1.265660532351117,29.669283200000002,23.0722012,29.32878698879906,23.442096378367555
1.0021292892417988,33.754582000000006,25.0926444,33.70126232101285,25.228838221558732
0.7938940352424042,38.1744764,26.8492716,38.57050537737617,26.55138435691204
0.6286381563545348,42.13416,27.733580000000003,43.80060327951667,27.258039196900057
