ω [rad · s⁻¹],Re(Z) raw,-Im(Z) raw,Re(Z) fit,-Im(Z) fit
9070.512495276142,0.19939854399999998,0.12978076,0.04618547208684812,0.12620488840281757
7178.175417023392,0.204398988,0.15807742400000002,0.05147740293657216,0.15567183054403358
5684.454610232402,0.21029912,0.19327386400000002,0.05815717420039763,0.19186682557281606
4499.654965705355,0.21817038,0.23790648,0.066669389874323,0.2365106286303297
3562.5399939518006,0.22802313200000002,0.29308639599999997,0.07754951627419329,0.2913984340993785
2821.1145144310894,0.2413562,0.361081664,0.09154285660051129,0.35882268419508645
2232.675109530387,0.259206848,0.44552196,0.10973083062766845,0.44185205788282217
1767.7761339624217,0.28271749999999995,0.54922936,0.1334444125870168,0.5435078555921783
1399.8323625510138,0.31462490800000004,0.67622052,0.16464268901858167,0.6678941533390378
1107.7121864710566,0.359072844,0.83119764,0.2061712392830739,0.8202729281455986
877.1187830427414,0.4187288,1.0181024,0.2615559256705444,1.0052565948873105
694.4858127100707,0.50027104,1.2431206,0.3361216902773459,1.2294097234338088
549.4860624561613,0.6091248,1.5129497200000002,0.4373813836029328,1.5001447810122464
435.22678375125736,0.7551960400000001,1.83013476,0.5742162660441578,1.8217486563740242
344.58249259864004,0.95172308,2.1985529600000002,0.7602001241712875,2.201488690496896
272.70758392304185,1.21221264,2.6217744,1.0119498474444872,2.6425096205482994
215.97210449287252,1.54857056,3.1031059599999997,1.3476301863866353,3.1407561548201195
171.03594441476184,1.98970044,3.6181335600000004,1.7887626333726927,3.6881949227884445
135.41330593518637,2.54193288,4.175730400000001,2.354618415800389,4.266535502950102
107.17782098763253,3.23159424,4.7125664,3.0562110816649124,4.847109159325145
84.82864394733026,4.0339048,5.247386400000001,3.8884700672435186,5.394398653124874
67.15097748380418,4.9396468,5.6568432,4.82695243805691,5.8763330320880645
53.18233499736663,5.8931128,6.0666756,5.829603995351811,6.275736736084593
42.098940000445374,6.8476708,6.3693296,6.853260335028999,6.601009050575398
33.324755718944964,7.762208800000001,6.635048,7.855618184331769,6.882547424178946
26.39104019266801,8.6244268,6.9426524,8.812612327554051,7.168203715263285
20.888267341344626,9.432546,7.337490799999999,9.728389052217434,7.513756115320136
16.544454409308806,10.259435600000002,7.9123664,10.618068122028014,7.968402659904397
13.096930321519785,11.0740312,8.667337999999999,11.52162064147121,8.577272826687075
10.3669158365212,12.12617,9.6219608,12.483451773387893,9.372468023179833
8.201749657541566,13.3178244,10.7570988,13.560240497623138,10.378232323748703
6.493061289358244,14.720811600000001,12.015487199999999,14.808436194662487,11.59959328622477
5.1411384661018875,16.4648028,13.4803808,16.298566350539453,13.033861209160778
4.070264092432001,18.5160488,14.982835999999999,18.106376262643774,14.659219607616182
3.2253994756769875,20.9334904,16.3965216,20.297046577670688,16.41911500679498
2.553440390257629,23.7271544,17.919088,22.955761677352466,18.247599632046217
2.020058150593325,26.6901816,19.4559728,26.130196555015555,20.027645522013195
1.5987283527416694,30.1877088,20.888103599999997,29.811612862797094,21.604911389742522
1.265660532351117,34.1047736,22.258968799999998,33.94594010524224,22.821451616900355
1.0021292892417988,38.310660000000006,23.264508000000003,38.41443208376417,23.533994979958123
0.7938940352424042,42.653772,24.1452284,43.03020792487556,23.64592988029413
0.6286381563545348,46.939952,24.3858924,47.60370040942445,23.13288804097307
